category,service,quantity,cost,sale_price,creation_date,doctor
Labs mojo,اشعة,1.0,0,300.0,2026-02-06,NA
Clinic,متابعه سونار,1.0,0,200.0,2026-02-06,NA
Grooming,باكيدج جروميج قطط ,1.0,0,400.0,2026-02-06,NA
Clinic,كشف,1.0,0,300.0,2026-02-06, د. حساني
Labs mojo,cbc mojo ,1.0,200,500.0,2026-02-06,NA
Clinic,جلسة اوكسجين,1.0,100,200.0,2026-02-06,NA
Clinic,كشف,1.0,0,300.0,2026-02-06, د. حساني
Labs mojo,اشعة,2.0,0,800.0,2026-02-06,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-02-06,NA
Clinic,جلسة اوكسجين,1.0,100,200.0,2026-02-06,NA
Labs,urine analysis,1.0,7,200.0,2026-02-06,NA
Grooming,باكديج جروميج كلاب ,1.0,0,600.0,2026-02-06,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-02-06,NA
Grooming,قص أظافر ,1.0,0,200.0,2026-02-06,NA
Labs,urine analysis,1.0,7,200.0,2026-02-06,NA
Clinic,كشف,1.0,0,300.0,2026-02-06,NA
Surgeries,قسطره فقط,1.0,0,500.0,2026-02-06,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-02-06,NA
Clinic,كشف,1.0,0,300.0,2026-02-06,NA
Clinic,اعطاء علاجات,1.0,0,200.0,2026-02-06,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,250.0,2026-02-06,NA
Clinic,اعطاء علاجات,1.0,0,500.0,2026-02-06,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-02-06,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-02-06,NA
Labs mojo,سونار,1.0,0,400.0,2026-02-06,NA
Clinic,كشف,1.0,0,300.0,2026-02-06, د. حساني
Labs mojo,اشعة,1.0,0,400.0,2026-02-06,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-02-06,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-02-05,NA
