category,service,quantity,cost,sale_price,creation_date,doctor
Clinic,كشف,1.0,0,300.0,2026-05-30,NA
Clinic,كشف,1.0,0,300.0,2026-05-30,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-05-30,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-05-30,NA
Clinic,كشف,1.0,0,450.0,2026-05-30,NA
Labs mojo,اشعة,1.0,0,400.0,2026-05-30,NA
Clinic,كشف,1.0,0,450.0,2026-05-30,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-05-30,NA
Grooming,حلاقة  قطط ,1.0,0,350.0,2026-05-30,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-05-30,NA
Labs mojo,سونار,1.0,0,400.0,2026-05-30,NA
Clinic,كشف,1.0,0,300.0,2026-05-30,NA
Clinic,اعطاء علاجات,6.0,0,300.0,2026-05-30,NA
Clinic,كشف,1.0,0,300.0,2026-05-30,NA
Clinic,كشف,1.0,0,450.0,2026-05-30,NA
Labs,blood parasities,1.0,0,450.0,2026-05-30,NA
Supplies,synoquin,7.0,210,350.0,2026-05-30,NA
Labs mojo,اشعة,1.0,0,400.0,2026-05-30,NA
Clinic,كشف,1.0,0,300.0,2026-05-30,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-05-30,NA
Supplies,انتقالات,1.0,0,250.0,2026-05-30,NA
Clinic,اعطاء علاجات,1.0,0,950.0,2026-05-30,NA
Clinic,تركيب كانولا,1.0,0,250.0,2026-05-30,NA
Clinic,كشف,1.0,0,300.0,2026-05-30,NA
Labs mojo,اشعة,1.0,0,400.0,2026-05-30,NA
Clinic,اعطاء علاجات,4.0,0,200.0,2026-05-30,NA
Clinic,كشف,1.0,0,300.0,2026-05-30,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-05-30,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-05-30,NA
Clinic,كشف,1.0,0,300.0,2026-05-30,NA
Surgeries,تعقيم قطط ذكور,1.0,0,1000.0,2026-05-30,NA
Supplies,كولر,1.0,0,300.0,2026-05-30,NA
Clinic,كشف,1.0,0,450.0,2026-05-30,NA
Clinic,تركيب كانولا,1.0,0,150.0,2026-05-30,NA
Clinic,كشف,1.0,0,450.0,2026-05-30,NA
Clinic,كشف,1.0,0,450.0,2026-05-30,NA
Grooming,قص أظافر ,1.0,0,70.0,2026-05-30,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-05-30,NA
